                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.53445,                0.26137,                0.85318,                0.98847,                0.99029,                0.99368,                0.88508,                0.57517,                 0.2365,                 0.8724,              0.0002971,              0.0002971,              0.0002971
                     73,                0.52448,                0.25667,                0.85322,                0.99048,                0.98967,                0.99367,                0.88346,                0.57977,                0.23966,                0.87363,              0.0002872,              0.0002872,              0.0002872
                     74,                0.52222,                 0.2591,                0.85098,                0.98842,                 0.9921,                0.99386,                0.88183,                0.58213,                0.23748,                 0.8766,              0.0002773,              0.0002773,              0.0002773
                     75,                0.52361,                0.25604,                0.85176,                0.99146,                0.98821,                0.99369,                0.88169,                0.57723,                0.23765,                0.87142,              0.0002674,              0.0002674,              0.0002674
                     76,                0.53403,                0.26054,                 0.8542,                0.98847,                0.99022,                0.99397,                0.88205,                 0.5773,                0.23745,                0.87319,              0.0002575,              0.0002575,              0.0002575
                     77,                0.52974,                0.26061,                0.84989,                0.98999,                0.99301,                0.99394,                0.87844,                0.58483,                0.23695,                0.88012,              0.0002476,              0.0002476,              0.0002476
                     78,                0.50883,                0.24743,                0.84797,                0.99161,                0.99119,                0.99391,                0.88328,                0.58261,                0.23258,                0.87697,              0.0002377,              0.0002377,              0.0002377
                     79,                0.52119,                 0.2566,                 0.8503,                0.99209,                0.98997,                0.99388,                0.88359,                0.57455,                0.23339,                0.87404,              0.0002278,              0.0002278,              0.0002278
                     80,                0.51931,                0.25361,                0.85173,                0.98811,                0.99453,                0.99389,                0.88302,                0.58127,                0.23194,                0.87509,              0.0002179,              0.0002179,              0.0002179
                     81,                0.51131,                 0.2512,                0.84706,                0.99053,                0.99058,                0.99392,                0.88434,                0.57622,                0.23157,                0.87233,               0.000208,               0.000208,               0.000208
                     82,                0.51229,                0.24928,                0.84765,                0.99148,                0.99007,                 0.9938,                0.88339,                0.57734,                0.23182,                0.87103,              0.0001981,              0.0001981,              0.0001981
                     83,                0.50114,                0.24261,                0.84752,                0.99053,                0.99119,                0.99394,                0.88845,                0.57307,                0.22735,                0.87264,              0.0001882,              0.0001882,              0.0001882
                     84,                0.50235,                0.24541,                0.84583,                0.98969,                0.99208,                0.99399,                0.88476,                0.57197,                0.22815,                0.87238,              0.0001783,              0.0001783,              0.0001783
                     85,                 0.5087,                0.24464,                0.84637,                0.99135,                0.99483,                0.99416,                0.88299,                0.57972,                0.22886,                0.87401,              0.0001684,              0.0001684,              0.0001684
                     86,                0.50323,                0.24336,                0.84125,                0.99096,                 0.9921,                0.99396,                0.88396,                0.58024,                0.22879,                0.87455,              0.0001585,              0.0001585,              0.0001585
                     87,                0.50262,                0.24475,                0.84709,                0.98861,                0.99392,                0.99403,                0.88396,                0.57964,                 0.2298,                0.87586,              0.0001486,              0.0001486,              0.0001486
                     88,                0.50435,                0.24345,                0.84395,                0.99058,                0.99111,                0.99405,                0.88708,                0.57555,                0.22886,                0.87222,              0.0001387,              0.0001387,              0.0001387
                     89,                0.49993,                0.24155,                0.84412,                0.98939,                0.99217,                0.99398,                0.88803,                 0.5756,                0.22928,                0.87401,              0.0001288,              0.0001288,              0.0001288
                     90,                0.49191,                0.23623,                0.84158,                0.99117,                0.98931,                0.99397,                0.89004,                0.57402,                0.22836,                0.87299,              0.0001189,              0.0001189,              0.0001189
                     91,                0.48159,                0.22048,                0.83652,                0.99145,                0.98875,                0.99398,                0.89187,                0.56454,                 0.2269,                0.87286,               0.000109,               0.000109,               0.000109
                     92,                 0.4684,                0.21408,                 0.8297,                 0.9894,                0.99329,                0.99408,                0.89385,                0.56319,                0.22636,                0.87106,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                 0.4636,                0.21121,                0.82647,                 0.9903,                0.99422,                0.99408,                0.89564,                0.56177,                0.22358,                 0.8716,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.46437,                0.21255,                0.83043,                0.99121,                0.99432,                0.99411,                0.89265,                0.56479,                0.22385,                0.87312,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.45706,                0.20902,                0.82682,                0.99194,                 0.9924,                0.99399,                0.89585,                0.56071,                 0.2243,                0.87132,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                 0.4563,                0.20923,                0.82916,                0.99173,                0.99271,                0.99401,                0.89516,                0.56195,                0.22361,                0.87142,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.45215,                0.20773,                0.82506,                0.99213,                0.99149,                0.99411,                 0.8955,                0.56147,                0.22319,                0.87096,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.45096,                0.20609,                0.82676,                0.98948,                0.99392,                0.99407,                0.89594,                0.55923,                0.22283,                 0.8708,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.44657,                0.20391,                0.82577,                0.99309,                0.99027,                0.99403,                0.89712,                 0.5602,                0.22283,                0.87034,               2.98e-05,               2.98e-05,               2.98e-05
                    100,                0.44815,                0.20556,                0.82393,                0.98947,                0.99392,                0.99403,                0.89602,                0.55912,                 0.2216,                0.86987,               1.99e-05,               1.99e-05,               1.99e-05
